0	1.15292
12	0.0898609
24	0.0575549
36	0.0507962
48	0.0469492
60	0.042766
72	0.0410369
84	0.0394306
96	0.0356222
108	0.0328638
120	0.0314424
132	0.0297357
144	0.0286022
156	0.0274104
168	0.0266555
180	0.025344
192	0.0247359
204	0.0241455
216	0.0234432
228	0.0233426
240	0.0232001
252	0.0231473
264	0.0230254
276	0.0228859
288	0.0228659
300	0.02267

0	1.15987
12	0.0676055
24	0.0480888
36	0.0432919
48	0.0385434
60	0.0364778
72	0.034592
84	0.0330382
96	0.0323119
108	0.0323559
120	0.0304571
132	0.0291182
144	0.0278249
156	0.0279598
168	0.0275196
180	0.0268053
192	0.0267031
204	0.0263588
216	0.0258574
228	0.0252777
240	0.0248493
252	0.0244155
264	0.0237619
276	0.0235329
288	0.023311
300	0.02318

0	1.2477
12	0.0753381
24	0.0532287
36	0.0473008
48	0.0429283
60	0.0389328
72	0.0377482
84	0.0383481
96	0.0363367
108	0.0337421
120	0.0311817
132	0.0305031
144	0.0308844
156	0.0302517
168	0.0295055
180	0.0282977
192	0.0269246
204	0.0272252
216	0.0271119
228	0.0269933
240	0.0272979
252	0.0262362
264	0.0257747
276	0.0253145
288	0.0248915
300	0.0246731

0	1.0542
12	0.0951685
24	0.0560573
36	0.0471019
48	0.0437753
60	0.0400109
72	0.0383044
84	0.0366494
96	0.033013
108	0.031861
120	0.031138
132	0.0301351
144	0.0296652
156	0.0293376
168	0.0287992
180	0.0281398
192	0.0276656
204	0.0276476
216	0.026761
228	0.0262599
240	0.0258381
252	0.0253344
264	0.024913
276	0.0239321
288	0.0235245
300	0.0230734

0	1.16686
12	0.0801608
24	0.0578571
36	0.0473487
48	0.0426339
60	0.039185
72	0.0357738
84	0.0344435
96	0.0337296
108	0.0317735
120	0.0311614
132	0.029773
144	0.028477
156	0.0277876
168	0.0274912
180	0.0262554
192	0.0255676
204	0.0251392
216	0.0242628
228	0.0237624
240	0.0233592
252	0.0233531
264	0.0229164
276	0.0225173
288	0.0223247
300	0.0221496

